,nmod,nsubj,xcomp,ccomp,advcl,iobj,mark,obj,obl,case,conj,advmod,nummod,flat,det,amod,acl,discourse,cc,dep:repeat,dislocated,cop,fixed,vocative,parataxis,csubj,ccomp:purp,acl:relcl,punct,advcl:seq,obj:po,nmod:poss,advcl:quote,advcl:conv,obj:lo,ccomp:quote,obj:ro,advcl:cond,appos,advcl:compar,advcl:purp,flat:name,ccomp:obj,csubj:quote,compound,xcomp:lo,conj:q,orphan,aux,compound:pred,nsubj:outer,xcomp:subj,obj:cs,compound:prt,csubj:outer,ccomp:iobj,ccomp:ro,obj:poss,ccomp:poss,ccomp:lo,advmod:q,nmod:quote,dep,aux:pass,nsubj:pass,det:poss,advmod:emph,list,det:adj,obl:tmod,det:pron,obl:agent,expl,det:noun,csubj:pass,compound:svc,obl:arg,advcl:cmp,advcl:relcl,cc:preconj,compound:smixut,obl:npmod,advmod:lmod,obj:agent,obl:lmod,nsubj:cop,aux:exhort,compound:lvc,nmod:npmod,compound:redup,case:loc,nsubj:caus,iobj:agent,aux:ex,aux:caus,flat:range,flat:dist,parataxis:obj,det:rel,expl:pv,goeswith,dep:comp,dislocated:obj,dep:redup,dislocated:subj,dep:conj,obl:mod,dislocated:mod,parataxis:parenth,parataxis:mod,dep:flat,nummod:gov,obl:depict,parataxis:discourse,obl:float,clf,nmod:gen,advmod:neg,flat:foreign,discourse:sp,compound:dir,clf:det,obj:periph,compound:vv,advcl:coverb,mark:rel,compound:quant,nsubj:periph,advmod:df,compound:ext,obl:patient,compound:vo,mark:adv,expl:pass,nmod:tmod,mark:prt,parataxis:rep,nmod:relat,aux:neg,acl:attr,nmod:attr,csubj:caus,flat:vv,nmod:unmarked,obl:unmarked,det:numgov,det:nummod,nmod:desc,det:predet,nmod:gobj,obl:cmp,csubj:cop,advmod:cmp,aux:aspect,compound:nn,aux:imp,xcomp:ds,obl:own,nmod:gsubj,aux:opt,cop:own,aux:tense,expl:subj,advcl:cleft,obj:lvc,expl:comp,parataxis:insert,ccomp:speech,nmod:name,obl:iobj,obl:final,nmod:iobj,nmod:pred,auxpart,obl:subj,obl:obj,case:gen,case:acc,compound:affix,mark:q,discourse:conn,nmod:det,advmod:loc,nmod:att,compound:preverb,advmod:tlocy,amod:att,advmod:mode,ccomp:obl,nmod:obl,ccomp:pred,advmod:que,advmod:to,advmod:tto,obl:lvc,advmod:locy,advmod:tfrom,amod:attlvc,nsubj:lvc,nmod:attlvc,compound:a,nmod:lmod,case:adv,xcomp:pred,obl:prep,csubj:cleft,case:voc,vocative:mention,parataxis:sentence,parataxis:rt,parataxis:hashtag,parataxis:url,expl:impers,parataxis:nsubj,parataxis:appos,discourse:emo,obj:appl,iobj:appl,flat:title,flat:num,dep:ss,dep:agr,aux:pot,advmod:deg,nmod:obj,nmod:subj,nmod:prp,obl:dat,obl:cau,advcl:abs,advmod:tmod,cop:outer,conj:expl,csubj:relcl,advcl:pred,ccomp:relcl,dislocated:nsubj,ccomp:reported,dislocated:advcl,flat:redup,csubj:reported,dislocated:csubj,parataxis:reporting,dislocated:obl,orphan:missing,dislocated:ccomp,flat:gov,xcomp:relcl,cop:emph,case:det,aux:part,cop:expl,dep:mod,obl:sentcon,dislocated:cleft,cc:nc,obl:advmod,nmod:bahuv,parataxis:conj,parataxis:dislocated,xcomp:obj,conj:redup,discourse:participant,discourse:enunc,obl:pronmod,obj:advneg,mark:advmod,nsubj:obj,obj:advmod,obj:obl,advmod:obl,nsubj:advmod,obj:infx,mark:int,nmod:pre,orphan:nsubjobj,aux:perf,aux:fut,aux:hab,nsubj:nc,amod:flat,aux:clitic,nmod:arg,nmod:flat,aux:cnd,discourse:intj,obl:cmpr,xcomp:cleft,advcl:cmpr,cop:locat,advmod:arg,ccomp:cleft,obl:orphan,nummod:flat,aux:q,acl:inf,expl:poss,ccomp:pmod,obl:pmod,advcl:tcl,nummod:entity,compound:coord,advcl:ccomp,obl:instr,nmod:appos,obl:goal,acl:dpct,obl:source,advcl:manner,obl:path,xcomp:result,advcl:dpct,obl:manner,advcl:fin,obl:benef,obl:soc,obl:grad,acl:ptcp,mark:sim,case:sim,advcl:caus,advcl:concess,acl:crel,ccomp:rel,compound:name,advcl:lcl,advcl:consec,acl:cont,acl:pred,compound:vsc,acl:cleft,nsubj:lfoc,nsubj:ifoc,iobj:patient,nsubj:bfoc,obl:inst,obl:poss,nmod:part,discourse:q,dep:der,nmod:comp,advcl:svc,advmod:det,acl:adv,flat:abs,flat:sibl,conj:svc,flat:repeat,parataxis:rel,vocative:cl,parataxis:newsent,dep:alt,nmod:cau,obl:with,det:pmod,advmod:adj,obl:comp,advcl:objective,acl:subj,compound:vmod,appos:nmod,mark:pcomp,compound:verbnoun,flat:number,obl:adj,obl:about,acl:tmod,compound:atov,xcomp:adj,compound:amod,csubj:vsubj,compound:apr,nsubj:xsubj,csubj:asubj,acl:tonp,compound:pron,advmod:dir,nsubj:nn,flat:time,xcomp:vcomp,compound:adj,flat:date,obl:adv,compound:z,nummod:det,xcomp:dir,case:pred,nmod:agent,nmod:redup,flat:frac,obl:appl,obj:caus,mark:plur,dep:infl,dep:cop,dep:aux,dep:pos,dep:emo,dep:mark,dep:ana
Kiche,0.1649012192942012,0.920546735673613,0.7219280948873623,0.27457266539773384,0.9698570179131003,,0.0,0.4438797176957611,0.5060391144361045,0.040148781666446344,0.0,0.999995851674276,0.28639695711595625,0.0,0.061191523312341185,0.46121604051390946,0.0,0.8861902329620115,0.0,,0.863120568566631,,0.0,0.7793498372920851,0.0,0.2761954276479391,,,0.4789345249630822,,,,,,,,,,0.0,,,,,,0.0,,,,0.9585587357693258,,,,,,,,,,,,,,0.7732266742876346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.05977499339155061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9899927915575186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Komi Permyak,0.2811937964320427,0.7746319868686842,0.7642045065086203,0.0,0.8708644692353644,,0.37123232664087563,0.9731560354421095,0.9986359641585718,0.0,0.0,0.7761162656188749,0.0,,0.0,0.2761954276479391,0.6500224216483541,0.9852281360342515,0.0,,0.0,0.7219280948873623,0.0,0.0,0.0,0.8112781244591328,,0.9182958340544896,0.9540540908423802,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,0.23519338181924143,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.8366407419411672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6500224216483541,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Komi Zyrian,0.19409147246359704,0.8388207643566554,0.8112781244591328,0.222284830685688,0.8682753930730074,,0.5649141512875931,0.9987645219230226,0.9846524703675945,0.0,0.0,0.825194718876207,0.35335933502142136,0.0,0.32676597648839784,0.0,0.5472469471683307,0.8453509366224364,0.09294603864556675,,0.9182958340544896,0.9661773513883509,0.0,0.9182958340544896,0.5713549744279549,0.9852281360342515,,0.24988229283318544,0.997526617348955,,,0.13503620280212764,,,,,,,0.0,,,0.0,,,0.0,,,0.8112781244591328,0.6056998853859464,,,,,,,,,,,,,,,,,,0.7871265862012691,0.0,,,,0.7219280948873623,,,,,,,,0.0,,,,,,0.9299429352091801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6500224216483541,,,,,,,,,,,,0.6500224216483541,1.0,,,0.0,,,,,,,0.6840384356390417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.13923299905509887,0.4798320236161285,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korean,0.03196782703685965,0.03377899703179515,0.0,0.01250071660158538,0.5256484621864109,0.014589069809828804,0.13971702881127007,0.05162417216177688,0.4559037981846059,0.06212328941864096,0.0,0.19792324920402365,0.24541054422631528,0.0,0.04061587231591283,0.033253676663616435,0.02817855032564935,0.898058793450166,0.32881903817292524,,0.0027481841872947937,0.050798721674164604,0.0,0.37123232664087563,0.5293608652873644,0.03400464865585558,,0.06946725459659334,0.5900266864980281,,,0.0820483830230111,,,,,,,0.0,,,0.0,,,0.47608601414495666,,,1.0,0.00716279209017274,,,,,,,,,,,,,,0.3995609347435347,,0.02327819535468858,0.07050175960541472,,0.5181305640384066,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kurmanji,0.5746356978376794,0.053742700201608935,0.7424875695421236,0.061927388911559245,0.7531979910695014,,0.25593004383911305,0.2780466176592739,0.3095434291503252,0.8788648850147598,0.0,0.1615707655688139,0.7320666900931938,0.0,0.0,0.22737241593591026,0.11058084476988708,0.37123232664087563,0.5087434599179322,,0.0,0.4081832047279307,0.0,,0.10559103637519526,0.0,,,0.8285164985148697,,,0.05562236581831018,,,,,,,0.0,,,,,,0.0,,,1.0,0.14690273625769865,,,,,,,,,,,,,,0.8224042259549891,,,,,,,,,,,,,,,,,,,,,,,,,0.3207930355475232,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07201647168541384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz,0.01566482705710948,0.02148918097648377,0.0,0.10582887726645551,0.09794058271817413,,0.44648134689680297,0.01801774639237144,0.02598335421267594,0.44648134689680297,0.0,0.9692255504937362,0.0,0.0,0.7849920887641584,0.06823936190308283,0.046592181399810535,0.345117314944953,0.5955365247028036,,,0.0,0.0,0.0,0.7642045065086203,0.0,,0.0,0.20387603387499054,,,0.03827095791953287,,,,,,,0.0,,,,,,0.25688502257841656,,,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,0.6500224216483541,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latgalian,0.0,0.4537163391869448,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.9182958340544896,1.0,0.0,0.9182958340544896,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.8849636363831528,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin,0.7904910094942306,0.7150632487516198,0.9999586208543043,0.8870341576828726,0.9989668764454069,0.9182958340544896,0.12306530670436372,0.9713377499300135,0.9922210872178783,0.06113167548813363,0.0,0.6092177597865103,0.999861559778549,0.0,0.8551091214393924,0.9839492433046901,0.6036567108450626,0.7103552526029736,0.17487924667511306,,0.9025539156120187,0.9813006533043486,0.0,0.959767924919944,0.9474351361840307,0.6834696130398619,,0.12982193864948166,0.9913996845660783,,,,,,,,,,0.0,,,0.0,,,0.8453509366224364,,,0.9406111470514262,0.9995511535675741,,0.1792560669283215,,,,0.0,,,,,,,,0.8453509366224364,0.8478920545277053,0.764873410633023,,0.3892660145397173,,,0.7691928290130138,,0.9808247231170975,,,0.5772747462625195,,0.9999157619226209,0.6236369959060726,0.8839131774079727,,,,0.49875475099599353,,0.9621461334087001,,,,,,,,,,,,,,,,,,0.8360644550821377,,,,,,,,,,,,,,,0.25963034555184217,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.9182958340544896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7803762056583206,0.7071219454968412,0.30337483608641397,0.0,0.9894502446705755,0.9569449987957601,0.8605553930586318,0.7120640548905479,0.4574321808988395,0.0,0.0,0.0,0.7219280948873623,0.9852281360342515,0.9182958340544896,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvian,0.6301589339121513,0.78161567402669,0.45051824565313536,0.5965645600041591,0.9264469223209612,0.8929089566337474,0.005982480044022902,0.9025580771566755,0.9857737582014017,0.13407811562759714,0.0,0.5390595779074632,0.2282063160984198,0.0,0.011457811598938411,0.025372184277590484,0.0920723550395631,0.4083845130621106,0.013039043124577938,,0.0,0.5634844439188819,0.0,0.9999414530250419,0.8332833212963277,0.43807591523557377,,,0.9998990136027874,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.9991863424979914,0.0891773133234415,,,,,,,,,,,,,,0.9880574933023198,0.08445402426291962,0.9678176434620275,,0.29061610523804593,,,,,,,,0.2778395739583094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0574590202894357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ligurian,0.0962927636813615,0.48665738356719146,0.0,0.0,0.989884644089986,0.512709142030877,0.0,0.871825271896714,0.8029182607158725,0.0,0.0,0.9375553781378108,0.3227569588973982,0.0,0.025211865892934702,0.9624127354629923,0.19590927087360493,0.6665783579949205,0.0,,0.863120568566631,0.08214305133815328,0.0,1.0,0.38431154412649704,0.5916727785823275,,0.0,0.9866747223428276,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674398887071447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28639695711595625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuanian,0.6206184468706093,0.805232297813262,0.26440023187372463,0.26112492213916194,0.977925289390341,0.9031161721568719,0.06880137017562515,0.830180999673487,0.9987549037621857,0.10096597388507672,0.0,0.577022599178625,0.520271356904867,0.0,0.1407298719440918,0.13277477940539242,0.9030995255122856,0.5435644431995964,0.15240699892386775,,0.0,0.35747299423955653,0.0,1.0,0.9650406929730815,0.9296459040774003,,0.17134991233324487,0.9997370199151976,,,,,,,,,,0.0,,,,,,0.0,,,0.6500224216483541,0.19590927087360493,,0.0,,,,,,,,,,,,0.8612621884720755,0.0,0.9978590125621654,,0.25982064756236606,0.0,,,,0.9852281360342515,,,0.9182958340544896,,0.9939944145249534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13503620280212764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Livvi,0.8112781244591328,0.7553754125614287,0.0,0.0,0.8997437586982626,,0.0,0.9846039962086801,0.9804190303660398,0.0,0.0,0.8800270477157599,0.7871265862012691,,0.0,0.17033057560105985,0.0,0.0,0.0,,,0.7706290693639405,0.0,0.0,0.0,,,0.0,0.9991117320927687,,,0.0,,,,,,,0.0,,,0.0,,,0.9182958340544896,,,0.9967916319816366,0.18717625687320816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793498372920851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,0.9182958340544896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low Saxon,0.6181194891000384,0.7722409382183171,0.9470622432515328,0.7261630586710502,0.9495574395713042,0.9471678207108327,0.11236071009937675,0.9840381167903282,0.9955823590013483,0.34453897275533485,0.0,0.9109256664383841,0.48122566384173693,0.0,0.0,0.270383711821368,0.32001486274754654,0.564669579752567,0.011832460476670265,,0.8112781244591328,0.9726699911457106,0.0,0.9990574042663861,0.2781710079264945,0.7219280948873623,,0.220779923471073,0.9977464514181037,,,0.24988229283318544,,,,,,,0.0,,,,,,0.5435644431995964,,,0.6292492238560345,0.8979664954129642,,,,,0.73590395039807,0.0,,,,,,,,0.0,0.4394969869215134,0.0,0.0,,0.5032583347756457,,,,0.0,0.8351164948421137,,,,0.9957274520849255,,,,,,,,,,,,,0.0,,,,,,,,,,0.9892452969285004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourgish,0.0,0.5293608652873644,1.0,0.0,0.0,1.0,0.0,0.6193821946787638,0.8112781244591328,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.4394969869215134,,,0.0,,0.0,,,,,0.7355085815538398,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.7642045065086203,,,,,,,,,,,,,,0.9182958340544896,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macedonian,0.0,0.5713549744279549,0.0,0.3227569588973982,0.9760206482366149,0.876716288999464,0.10802319526362832,0.9048032735426688,0.4637773498877516,0.0,0.0,0.693127415328288,0.0,0.0,0.4689955935892812,0.5293608652873644,0.0,0.9182958340544896,0.1623261801753929,,,0.4394969869215134,0.0,0.0,0.0,0.8112781244591328,,0.0,0.7568336324184035,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.20062232431271465,,,,,,,,,,,,,,,0.0,0.7219280948873623,,,0.0,,,,,0.5086113313826897,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8812908992306927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madi,0.9182958340544896,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.4689955935892812,,,,0.0,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maghrebi Arabic French,0.5242654893879412,0.7694093058745435,0.08311752647710932,0.0,0.5499109046334101,0.8779620013943912,0.0,0.3008778850734304,0.2472363127158698,0.007990621330971727,0.0,0.6621574295500807,0.9943290455933882,0.0,0.020496657705832283,0.8465618461461522,0.0,0.5976878521793205,0.0,,0.5830194167347008,0.0,0.0,0.9751190649408661,0.6040634725035756,0.0,,0.2580186686648155,0.6448368416896283,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.8997437586982626,,,,,,,,,,0.13503620280212764,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4394969869215134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makurap,0.9709505944546686,0.9709505944546686,0.9182958340544896,,1.0,,,0.0,0.7642045065086203,0.0,0.0,0.7062740891876007,,,,,,0.8812908992306927,0.9182958340544896,,,,,,0.3372900666170139,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.8739810481273578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
